Category,Series,Denomination,Year,Mint Mark,Variety,Has History,Has Obverse Image,Has Reverse Image,AI_Audited_Status
coin,Sacagawea & Native American Dollars,One Dollar,2016,P,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2016,P,Enhanced Uncirculated,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2016,D,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2016,S,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2017,P,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2017,D,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2017,S,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2018,P,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2018,D,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2018,S,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2019,P,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2019,D,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2019,S,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2019,S,Reverse Proof,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2020,P,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2020,D,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2020,S,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2021,P,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2021,D,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2021,S,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2022,P,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2022,D,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2022,S,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2023,P,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2023,D,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2023,S,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2024,P,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2024,D,,Yes,No,No,Yes
coin,Sacagawea & Native American Dollars,One Dollar,2024,S,,Yes,No,No,Yes
coin,Barber Half Dollars,Half Dollar,2026,P,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,2026,D,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,2026,S,Liberty Bell 250 Privy Mark Proof,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,2026,W,Liberty Bell 250 Privy Mark Proof,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2007,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2007,P,Missing Edge Lettering,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2007,P,Double Edge Lettering,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2007,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2007,D,Missing Edge Lettering,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2007,D,Double Edge Lettering,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2007,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2008,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2008,P,Missing Edge Lettering,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2008,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2008,D,Missing Edge Lettering,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2008,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2009,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2009,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2009,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2010,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2010,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2010,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2011,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2011,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2011,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2012,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2012,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2012,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2013,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2013,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2013,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2014,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2014,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2014,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2015,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2015,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2015,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2016,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2016,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2016,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2020,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2020,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2020,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2024,P,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2024,D,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2024,S,,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2026,P,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2026,D,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2026,S,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Presidential Dollars,One Dollar,2026,W,Liberty Bell 250 Privy Mark,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1892,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1892,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1892,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1893,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1893,P,1893/2 Overdate,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1893,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1893,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1894,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1894,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1894,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1895,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1895,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1895,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1896,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1896,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1896,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1897,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1897,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1897,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1898,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1898,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1898,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1899,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1899,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1899,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1900,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1900,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1900,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1901,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1901,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1901,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1902,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1902,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1902,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1903,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1903,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1903,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1904,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1904,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1905,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1905,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1905,O,Micro O,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1905,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1906,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1906,D,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1906,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1906,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1907,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1907,D,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1907,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1907,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1908,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1908,D,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1908,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1908,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1909,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1909,D,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1909,O,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1909,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1910,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1910,D,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1910,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1911,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1911,D,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1911,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1912,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1912,D,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1912,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1913,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1913,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1914,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1914,D,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1914,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1915,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1915,S,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1916,P,,Yes,Yes,Yes,Yes
coin,Barber Dimes,One Dime,1916,S,,Yes,Yes,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2018,P,,Yes,Yes,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2018,D,,Yes,Yes,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2018,S,,Yes,Yes,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2018,Proof,,Yes,Yes,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2021,P,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2021,D,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2021,S,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2021,Proof,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2023,P,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2023,D,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2023,S,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2023,Proof,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2024,P,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2024,D,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2024,S,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2024,Proof,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2025,P,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2025,D,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2025,S,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2025,Proof,,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2026,P,Liberty Bell 250 Privy Mark,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2026,D,Liberty Bell 250 Privy Mark,Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2026,S,Liberty Bell 250 Privy Mark (Reverse Proof),Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2026,Proof,Liberty Bell 250 Privy Mark (Proof),Yes,No,Yes,Yes
coin,American Innovation $1 Coin Program,One Dollar,2027,P,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2027,D,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2027,S,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2027,Proof,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2028,P,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2028,D,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2028,S,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2028,Proof,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2029,P,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2029,D,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2029,S,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2029,Proof,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2030,P,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2030,D,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2030,S,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2030,Proof,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2031,P,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2031,D,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2031,S,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2031,Proof,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2032,P,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2032,D,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2032,S,,Yes,No,No,Yes
coin,American Innovation $1 Coin Program,One Dollar,2032,Proof,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1979,P,Near Date (Wide Rim),Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1979,P,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1979,D,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1979,S,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1979,S,Proof - Type 1 Filled S,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1979,S,Proof - Type 2 Clear S,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1980,P,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1980,D,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1980,S,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1980,S,Proof,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1981,P,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1981,D,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1981,S,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1981,S,Proof - Type 1 Filled S,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1981,S,Proof - Type 2 Clear S,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,1999,P,,Yes,Yes,Yes,Yes
coin,Susan B. Anthony Dollars,One Dollar,1999,P,Proof,Yes,Yes,Yes,Yes
coin,Susan B. Anthony Dollars,One Dollar,1999,D,,Yes,Yes,Yes,Yes
coin,Susan B. Anthony Dollars,One Dollar,2024,P,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,2024,D,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,2024,S,,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,2026,P,Liberty Bell 250 Privy Mark,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,2026,D,Liberty Bell 250 Privy Mark,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,2026,S,Proof - Liberty Bell 250 Privy Mark,Yes,No,No,Yes
coin,Susan B. Anthony Dollars,One Dollar,2026,W,Uncirculated - Liberty Bell 250 Privy Mark,Yes,No,No,Yes
coin,Barber Half Dollars,Half Dollar,1892,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1892,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1892,O,Micro O,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1892,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1893,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1893,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1893,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1894,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1894,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1894,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1895,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1895,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1895,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1896,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1896,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1896,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1897,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1897,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1897,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1898,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1898,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1898,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1899,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1899,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1899,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1900,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1900,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1900,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1901,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1901,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1901,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1902,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1902,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1902,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1903,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1903,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1903,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1904,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1904,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1904,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1905,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1905,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1905,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1906,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1906,D,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1906,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1906,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1907,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1907,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1907,D,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1907,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1908,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1908,D,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1908,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1908,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1909,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1909,O,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1909,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1910,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1910,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1911,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1911,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1911,D,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1912,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1912,D,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1912,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1913,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1913,D,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1913,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1914,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1914,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1915,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1915,D,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,1915,S,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,2024,P,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,2024,D,,Yes,Yes,Yes,Yes
coin,Barber Half Dollars,Half Dollar,2024,S,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2002,P,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2002,D,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2002,S,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2003,P,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2003,D,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2003,S,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2004,P,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2004,D,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2004,D,Wisconsin - Extra Leaf High,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2004,D,Wisconsin - Extra Leaf Low,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2004,S,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2005,P,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2005,P,Minnesota - Doubled Die Reverse,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2005,D,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2005,D,Minnesota - Doubled Die Reverse,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2005,S,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2006,P,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2006,D,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2006,S,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2007,P,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2007,D,,Yes,Yes,Yes,Yes
coin,50 State Quarters,Quarter Dollar,2007,S,,Yes,Yes,Yes,Yes
