Category,Series,Denomination,Year,Mint Mark,Variety,Has History,Has Obverse,Has Reverse,Grok Verified
banknote,U.S. Banknotes,Twenty Dollars,1914,,Fr. 954-H - Burke/McAdoo Signatures - Red Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1914,,Fr. 954-I - Burke/McAdoo Signatures - Red Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1914,,Fr. 954-J - Burke/McAdoo Signatures - Red Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1914,,Fr. 954-K - Burke/McAdoo Signatures - Red Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1914,,Fr. 954-L - Burke/McAdoo Signatures - Red Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1917,,Fr. 147 - Teehee/Burke Signatures - Red Seal,Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1922,,Fr. 1187 - Speelman/White Signatures - Blue Seal,Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2402 - Woods/Mellon Signatures - Gold Seal,Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-A - Woods/Mellon Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-B - Woods/Mellon Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-C - Woods/Mellon Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-D - Woods/Mellon Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-E - Woods/Mellon Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-F - Woods/Mellon Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-G - Woods/Mellon Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-H - Woods/Mellon Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-I - Woods/Mellon Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-J - Woods/Mellon Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-K - Woods/Mellon Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1928,,Fr. 2050-L - Woods/Mellon Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-A - Julian/Morgenthau Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-B - Julian/Morgenthau Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-C - Julian/Morgenthau Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-D - Julian/Morgenthau Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-E - Julian/Morgenthau Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-F - Julian/Morgenthau Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-G - Julian/Morgenthau Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-H - Julian/Morgenthau Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-I - Julian/Morgenthau Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-J - Julian/Morgenthau Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-K - Julian/Morgenthau Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1934,,Fr. 2052-L - Julian/Morgenthau Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-A - Clark/Snyder Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-B - Clark/Snyder Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-C - Clark/Snyder Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-D - Clark/Snyder Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-E - Clark/Snyder Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-F - Clark/Snyder Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-G - Clark/Snyder Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-H - Clark/Snyder Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-I - Clark/Snyder Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-J - Clark/Snyder Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-K - Clark/Snyder Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1950,,Fr. 2060-L - Clark/Snyder Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-A - Elston/Kennedy Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-B - Elston/Kennedy Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-C - Elston/Kennedy Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-D - Elston/Kennedy Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-E - Elston/Kennedy Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-F - Elston/Kennedy Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-G - Elston/Kennedy Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-H - Elston/Kennedy Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-I - Elston/Kennedy Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-J - Elston/Kennedy Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-K - Elston/Kennedy Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1969,,Fr. 2070-L - Elston/Kennedy Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-A - Villalpando/Brady Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-B - Villalpando/Brady Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-C - Villalpando/Brady Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-D - Villalpando/Brady Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-E - Villalpando/Brady Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-F - Villalpando/Brady Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-G - Villalpando/Brady Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-H - Villalpando/Brady Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-I - Villalpando/Brady Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-J - Villalpando/Brady Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-K - Villalpando/Brady Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1990,,Fr. 2075-L - Villalpando/Brady Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-A - Withrow/Rubin Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-B - Withrow/Rubin Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-C - Withrow/Rubin Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-D - Withrow/Rubin Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-E - Withrow/Rubin Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-F - Withrow/Rubin Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-G - Withrow/Rubin Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-H - Withrow/Rubin Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-I - Withrow/Rubin Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-J - Withrow/Rubin Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-K - Withrow/Rubin Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,1996,,Fr. 2081-L - Withrow/Rubin Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-A - Rios/Lew Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-B - Rios/Lew Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-C - Rios/Lew Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-D - Rios/Lew Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-E - Rios/Lew Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-F - Rios/Lew Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-G - Rios/Lew Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-H - Rios/Lew Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-I - Rios/Lew Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-J - Rios/Lew Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-K - Rios/Lew Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Twenty Dollars,2013,,Fr. 2095-L - Rios/Lew Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1861,,Fr. 5 - For the Register/For the Treasurer Signatures - No Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,Fifty Dollars,1869,,Fr. 151 - Allison/Spinner Signatures - Large Red Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,Fifty Dollars,1880,,Fr. 155 - Bruce/Wyman Signatures - Large Red Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,Fifty Dollars,1880,,Fr. 324 - Bruce/Gilfillan Signatures - Large Brown Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,Fifty Dollars,1891,,Fr. 376 - Rosecrans/Nebeker Signatures - Small Red Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,Fifty Dollars,1882,,Fr. 1188 - Bruce/Gilfillan Signatures - Red Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-A - White/Mellon Signatures - Blue Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-B - White/Mellon Signatures - Blue Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-C - White/Mellon Signatures - Blue Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-D - White/Mellon Signatures - Blue Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-E - White/Mellon Signatures - Blue Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-F - White/Mellon Signatures - Blue Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-G - White/Mellon Signatures - Blue Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-H - White/Mellon Signatures - Blue Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-I - White/Mellon Signatures - Blue Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-J - White/Mellon Signatures - Blue Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-K - White/Mellon Signatures - Blue Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1914,,Fr. 1028-L - White/Mellon Signatures - Blue Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-A - Teehee/Burke Signatures - Blue Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-B - Teehee/Burke Signatures - Blue Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-C - Teehee/Burke Signatures - Blue Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-D - Teehee/Burke Signatures - Blue Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-E - Teehee/Burke Signatures - Blue Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-F - Teehee/Burke Signatures - Blue Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-G - Teehee/Burke Signatures - Blue Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-H - Teehee/Burke Signatures - Blue Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-I - Teehee/Burke Signatures - Blue Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-J - Teehee/Burke Signatures - Blue Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-K - Teehee/Burke Signatures - Blue Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1918,,Fr. 831-L - Teehee/Burke Signatures - Blue Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1922,,Fr. 1204 - Speelman/White Signatures - Yellow Seal,Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-A - Woods/Mellon Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-B - Woods/Mellon Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-C - Woods/Mellon Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-D - Woods/Mellon Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-E - Woods/Mellon Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-F - Woods/Mellon Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-G - Woods/Mellon Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-H - Woods/Mellon Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-I - Woods/Mellon Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-J - Woods/Mellon Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-K - Woods/Mellon Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1928,,Fr. 2100-L - Woods/Mellon Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-A - Julian/Morgenthau Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-B - Julian/Morgenthau Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-C - Julian/Morgenthau Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-D - Julian/Morgenthau Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-E - Julian/Morgenthau Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-F - Julian/Morgenthau Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-G - Julian/Morgenthau Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-H - Julian/Morgenthau Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-I - Julian/Morgenthau Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-J - Julian/Morgenthau Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-K - Julian/Morgenthau Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1934,,Fr. 2101-L - Julian/Morgenthau Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-A - Withrow/Rubin Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-B - Withrow/Rubin Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-C - Withrow/Rubin Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-D - Withrow/Rubin Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-E - Withrow/Rubin Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-F - Withrow/Rubin Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-G - Withrow/Rubin Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-H - Withrow/Rubin Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-I - Withrow/Rubin Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-J - Withrow/Rubin Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-K - Withrow/Rubin Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,1996,,Fr. 2125-L - Withrow/Rubin Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-A - Rios/Lew Signatures - Green Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-B - Rios/Lew Signatures - Green Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-C - Rios/Lew Signatures - Green Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-D - Rios/Lew Signatures - Green Seal - Cleveland [D],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-E - Rios/Lew Signatures - Green Seal - Richmond [E],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-F - Rios/Lew Signatures - Green Seal - Atlanta [F],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-G - Rios/Lew Signatures - Green Seal - Chicago [G],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-H - Rios/Lew Signatures - Green Seal - St. Louis [H],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-I - Rios/Lew Signatures - Green Seal - Minneapolis [I],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-J - Rios/Lew Signatures - Green Seal - Kansas City [J],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-K - Rios/Lew Signatures - Green Seal - Dallas [K],Yes,Yes,Yes,No
banknote,U.S. Banknotes,Fifty Dollars,2013,,Fr. 2129-L - Rios/Lew Signatures - Green Seal - San Francisco [L],Yes,Yes,Yes,No
banknote,U.S. Banknotes,One Hundred Dollars,1861,,Fr. 15 - Hand-signed - No Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,One Hundred Dollars,1869,,Fr. 168 - Allison/Spinner Signatures - Large Red Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,One Hundred Dollars,1890,,Fr. 377 - Rosecrans/Huston Signatures - Large Brown Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,One Hundred Dollars,1891,,Fr. 342 - Rosecrans/Nebeker Signatures - Small Carmine Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,One Hundred Dollars,1882,,Fr. 1200 - Bruce/Gilfillan Signatures - Red Seal,Yes,Yes,Yes,Yes
banknote,U.S. Banknotes,One Hundred Dollars,1914,,Fr. 1133-A - Burke/McAdoo Signatures - Red Seal - Boston [A],Yes,Yes,Yes,No
banknote,U.S. Banknotes,One Hundred Dollars,1914,,Fr. 1133-B - Burke/McAdoo Signatures - Red Seal - New York [B],Yes,Yes,Yes,No
banknote,U.S. Banknotes,One Hundred Dollars,1914,,Fr. 1133-C - Burke/McAdoo Signatures - Red Seal - Philadelphia [C],Yes,Yes,Yes,No
banknote,U.S. Banknotes,One Hundred Dollars,1914,,Fr. 1133-D - Burke/McAdoo Signatures - Red Seal - Cleveland [D],Yes,Yes,Yes,No
